sasdate,0,1,2,3,4,5,6,7,8,9
1961-02-01,-1.0224381696587237,0.37638853714440057,-0.40187561180250264,1.7347421064618522,1.0460263093523292,0.9674217249765107,1.2041979066664368,-0.6881196403906471,0.9744422163499804,0.6679934594935187
1961-03-01,0.3236251779008549,0.532265668248835,-0.43618232205394714,1.3706414256539299,0.8967336706464166,0.1603598518015538,1.2190496117175011,-1.632784061929076,0.5311540300981228,-0.8233936374569075
1961-04-01,0.8927293250346897,1.2866819127838334,-1.535705607856037,3.2082140293116836,1.1973921469137112,0.23672472254788432,0.4285039294804618,0.5798469227918367,0.7078805771234812,-1.1294158578993323
1961-05-01,1.2614517054731027,0.8851883732549165,-1.2890388711615977,1.6171868974113488,0.8567361493898545,0.6298839717718574,0.4936383327502206,-0.6567112831143601,0.7642190167260912,-1.6638671771810518
1961-06-01,0.8625484532583908,1.0894885340217502,-1.0544777688539575,1.184785756236801,1.3501187039084657,0.21333892786940106,-0.06376892462309645,-0.8751581837005222,0.8051135984381101,-0.44469472316432784
1961-07-01,0.5254013128958867,1.5840311655959283,-1.153134192442047,1.1900916087631588,0.6034572608848849,0.659164338625942,-0.3196010179501253,-1.147091371143515,1.037223502140062,-0.45077256266297056
1961-08-01,0.8948565780220493,1.115073751457141,0.017262944090432893,1.2637733239966091,1.265107105647255,-0.09558614880139064,1.0763826611514264,-0.8159568654440071,1.0386661474946597,-0.8081799237915491
1961-09-01,0.04314591779060924,0.5787925046785755,-0.1629056146853723,0.34984577167239866,1.02863764304155,0.3323820188447215,0.05461615269973999,-2.5167967665647812,0.8800535979497978,-1.561443345677123
1961-10-01,0.6533194176406539,1.206888809569498,-1.3290509057387327,1.9974420221937519,0.7756748433776702,-0.10422005285448045,0.1372151214484659,0.44308581046483003,1.1764539931641798,0.8889913561937602
1961-11-01,0.9820883122919529,1.2476975743604792,-0.5686757449002252,1.427537953488252,0.5205370223890717,0.0005381574579855552,1.047755807178158,0.237601142212556,1.5155250081838776,0.3154454564023072
1961-12-01,0.8135316524821298,1.048812464862616,-0.5214799050973126,0.8707670012220098,0.9140809735252039,0.510664199652142,0.22604277307864382,-0.7185290536245013,1.363899890258113,-1.0419344241688548
1962-01-01,-0.8555928668989148,0.46399625613281564,-0.48146010145600104,-0.28807367907051684,1.1538948376632028,0.4947283670800922,-0.4609347403734202,-2.470830524650995,0.9003630811943562,0.43163915595613184
1962-02-01,1.2902687220643279,1.1291308976588228,-0.7765182052617808,0.7502505792377632,0.4702561738728755,0.4236042892359187,0.4862776872312033,-0.792495601401393,1.2312615465261458,-0.9719250036579411
1962-03-01,0.07443629694013713,0.7799035894459465,-0.782977559296573,0.8482925803286722,0.520289058602344,-0.5667589317244313,0.21341582506628584,-0.3969137486194064,1.530970927350545,0.5097556501749269
1962-04-01,-0.028888117582324725,0.6075914779807283,-1.0778186008008892,-0.011162399010240956,0.5162358854915666,-0.15597327477511794,-0.4729991884891798,-1.2288990595664582,1.38870462534102,1.3358576151276238
1962-05-01,-0.8259483299993166,0.7569153058156484,-1.5059857419520717,0.005967083072616821,1.1036808545728827,-0.33661428675507066,-1.5941901833248153,-0.9012587642421497,1.4082564955581567,1.5898099788598636
1962-06-01,-0.39984154693311474,0.3601188737662372,-1.9916013998383626,-0.8936746565577132,1.5371420224876324,-0.5495261814146004,-2.411691583185174,-1.5950581891181546,1.3081697490964452,0.13757051810282203
1962-07-01,0.12155781359307859,0.8503088313752482,-0.3249008860925444,1.4293280919081583,1.0908357804483155,0.14593791927270994,0.5460768876536045,0.24926636650097356,1.3978818463815896,0.9913236747295044
1962-08-01,0.4105583114748099,0.6352430050564123,0.03037214918760251,-0.02093808575375069,-0.25518270813994137,0.9930046395328034,0.550151174450868,-1.428884901065789,1.7069751171175624,-1.1538064628211568
1962-09-01,0.28892446352442736,0.7124904884132763,-1.0900557957302557,0.37487552967074406,0.1087039433951065,0.6617723120063027,-0.21358821758363666,-0.654637893003293,1.4719464193883725,0.1141986465433797
1962-10-01,-0.12167875814715702,0.12305783939228736,-0.46474872554624874,0.32045047936110144,1.3472985206469235,-1.7421046626096506,-0.24178165933384332,-1.2134955524684843,1.0798674061340847,-0.19480500172653115
1962-11-01,0.15284670510667417,0.722948498594511,0.37083767719149074,1.3612255993675413,-0.06628334942084106,0.7577819631138497,1.2101716628324954,-0.12084863392466637,1.7702680315848023,0.21607554375822097
1962-12-01,-0.4051809646182507,0.24903979363659645,0.2280418820396344,1.1782343074494082,0.5553051912204829,-0.08712084653589677,0.958756264439842,-0.7313367725538562,1.297004510344751,0.7158325270206823
1963-01-01,-0.04296427095677001,0.6432293866984925,-0.5211095651800235,1.2303343659088122,0.12884761411103032,0.8172277447314464,0.7502987786079991,0.1881222255606133,1.3777594865131215,0.9901592454176263
1963-02-01,0.3137854604467074,0.4415993594254631,-0.6368814886673221,1.054289316774883,0.5444876110801246,-0.05835462974057803,0.3849103995648152,-0.23231566614974677,1.2349519724331826,0.4611506205527592
1963-03-01,0.38147817276810925,0.36059934304040253,-0.39959197836926946,0.43180806401902405,0.6198598538313687,-0.26205728584426247,0.07320827553823708,-0.8410522772030804,1.329184989903372,-0.19245086581982565
1963-04-01,0.9292540472549636,0.6545750786052934,0.2921716193371539,0.7649562999951712,0.31322341085636113,-0.06374138103087573,1.04921688551787,-0.7459246974587702,1.5135951826007548,-0.2726887149808576
1963-05-01,1.0180265793834857,0.6933864214693045,-0.1783779855950419,0.9680513310544219,0.17768939097542225,0.5427248831377466,0.004887595349922147,-0.10639962445009313,1.9172312832890277,-1.6324226843660539
1963-06-01,-0.04715111833004834,0.5676360177857162,-0.3088392707098364,0.38607355907838026,0.34238412625400944,0.4483592352380978,-0.22129986179903208,-0.4664964217566961,1.6407600921441943,0.7099639525566278
1963-07-01,-0.3166794364739975,0.2829539408213914,0.1037988236509611,-0.2686009184663892,0.9090329938640676,0.1610619839247981,-0.13598088397763763,-1.2536154256995262,1.417458943115395,0.8684024150465872
1963-08-01,-0.341274869123826,0.2952230331638571,-0.005656792467095669,0.7988514263139278,0.45899109525345577,-0.07395241565496365,0.662646674612205,-0.29200307855445967,1.600651284327683,1.810187664305964
1963-09-01,0.8821595111579783,0.25229800886060627,0.393887422731864,0.7364790562020371,0.6274444204337767,-0.7817005607073727,0.6265245691830725,-0.5269652437027919,1.5927040063080307,-0.7321343539201157
1963-10-01,0.5350936631901718,0.4248482739032078,-0.41880048309491635,0.4010965647296257,0.09896114016472238,0.6032619222220336,-0.2133533730602718,-0.48522506571702984,1.800385194926386,0.6046782647996541
1963-11-01,0.10928207647804246,0.3708078741974782,-0.31372359132368816,0.371297347773871,0.4933621136789105,0.21809672319486237,-0.33331724457858625,-0.4144921939380607,1.8131258147865685,0.049335339252032206
1963-12-01,-0.37372508167311197,0.271612423346178,0.04299097780110963,0.476404938536424,0.22281177746493322,0.3099872237374094,0.3974305543899158,-0.7155127720122189,1.4164609778902335,1.3934942274363329
1964-01-01,0.2995494170177621,-0.030442492980215282,-0.30696562663443305,1.377079970159087,0.5330909540580344,-0.1600855359895169,0.809234714538244,-0.6480677975606827,0.9269984276632269,0.7603113893031426
1964-02-01,0.8606565969583326,0.351973699656476,0.33647842258715577,0.04354825754684234,0.31056523252026286,-0.3993877199716388,0.28679226248733797,-1.1206785922959084,1.7527279535719804,-0.7769126960832562
1964-03-01,0.05168733240308331,0.35488405619582813,0.24164857711185941,-0.2084095380468099,0.39628407051741277,0.23928070926573225,0.5661237126345549,-1.3042290318430703,1.5933877778884915,0.15587949108631718
1964-04-01,0.4993741244107232,0.8637711216531216,-1.210283429656464,2.083501614108202,0.4181806175071029,-0.1119749508230906,-0.016485344222885067,1.4338728869604633,1.7366900821502145,1.013900003023699
1964-05-01,0.14965730843248373,0.4667802580780034,-0.40301950614908094,0.24829276545167217,0.20000169339693918,-0.15597111677121783,0.4080026810702488,-0.6247989770239781,1.5079827185623556,0.8281080455287049
1964-06-01,0.3678324268503795,0.5200299731230138,-0.3517213532037597,-0.18208153136832425,0.17017699602539627,0.2530883732540202,-0.11204174340095073,-0.8055505822460287,1.8699027722290487,-0.49799085280291766
1964-07-01,0.15098891168215697,0.5819546752388378,-0.16671406929442534,0.8992742216793469,0.1069706442164504,-0.25406228987124285,0.8315044569323888,-0.11561892261987869,1.5131100254755452,1.470279198481411
1964-08-01,0.8835504366317325,0.5269587473867042,-0.3139417289638489,-0.3178683698121062,0.4963530987904293,-0.23625679034954478,-0.17847934864908177,-0.8170272878328542,1.811920300216718,-1.1295128714033655
1964-09-01,1.1345465299599737,0.6482549583149718,0.22448785972372456,-0.6659773497302981,0.24597946500224588,0.40330413093832695,0.5757850453010557,-1.2858037588980387,1.9188902247671606,-2.0105747057459484
1964-10-01,-1.846694432517457,0.19503600228792453,0.9806870242350716,-0.8768820436639276,0.4582209385480792,-0.21111278132844125,0.7138191190586626,-2.02454214065849,1.7542013152709073,1.6938616167901956
1964-11-01,2.2454375610548087,1.1827876643557886,-1.8283701141737398,1.7355311200298422,0.369183513889402,0.022826444760090478,-0.018654333949568964,1.7567844644715007,1.704118487357822,-0.013372259843474928
1964-12-01,0.8782440124290073,0.8341245461711723,-1.3231241718538187,0.5343681039152788,0.605211380540792,0.002007092573252055,-0.1808063657776061,0.8286980334944136,1.9504147782726737,0.6571012306909348
1965-01-01,0.38842445499581296,0.8260305346436182,-0.48367309465648795,0.48653611072144326,0.09842859536371819,-0.4187914248153218,0.7150683977039384,0.6566668725968617,2.0399232626455728,0.8731645925424402
1965-02-01,0.2781483247315074,0.5206340980320567,-0.28234473395624937,-0.2817323643605018,0.4571552105673685,-0.4154257095943478,0.6353543664597104,-0.18760451580970203,1.861911463318053,0.5780355856988909
1965-03-01,0.8773097186306256,0.8370419009309216,-0.8546551440262526,-0.023052089874233423,0.13091018264264695,0.04842404505862873,0.22697608017656412,0.3188309478774762,2.2064801927610107,0.04593616283144609
1965-04-01,0.5582198520970175,0.5032522739056466,-0.20954228527198088,-0.7383668305083291,0.1298885237374457,-0.16425603681242992,0.8364421457001947,-0.7740667339776258,1.9812836815067165,-0.31193190666818
1965-05-01,0.39604579223446745,0.7716004468557062,-0.5510792256112979,-0.093047892114742,-0.03878446579567935,0.05269825528853087,0.5103386769969619,0.11185475521746138,2.279625279438236,0.6375758054934744
1965-06-01,0.633206553974907,0.5203294978829064,-1.3937834522476724,-0.607940681991544,0.2673734486132318,-0.05127049298774828,-0.8862576582170203,-0.3442250430076448,2.048647699849851,-0.3071439896405264
1965-07-01,1.0650202658705745,0.4904038727677619,-0.256258365541654,-0.2011748401001102,0.7516206996691666,-1.3801464692227519,0.6464146689867706,-0.24023023909524788,1.8911972705068463,-0.6801677985996216
1965-08-01,0.2843779156388719,0.43887979263428945,0.04282353394198459,-0.39636515715894866,0.35139355712702125,-0.265997615331905,0.8359952740499861,-0.5221105374886491,1.9987126422538035,-0.028007739192284997
1965-09-01,-0.3160783806475444,0.7210932941959284,-0.32740661961530093,0.22923481687189962,0.007828307119941603,0.6092465822847568,0.8339524078375671,0.17363366508760888,2.050020395647403,2.326192075477974
1965-10-01,0.6249244040775602,0.6696491649469302,-0.17022572473528857,-0.059584087023349386,0.22905541998546655,0.10198281208299304,0.7665390485667455,-0.011208601384463506,1.972298620220269,0.36336453925890705
1965-11-01,0.12505726037163362,0.7113517425363485,-0.2552497625689103,-0.20131517250311345,0.3228227524635918,-0.2356792964513879,0.4724245440734693,-0.1510348699065388,2.0871889920177096,1.1229214980676765
1965-12-01,1.1596365944991056,0.775659762294266,-0.4417541581915366,-0.3898968384695541,0.6270864324157853,0.48533989175725567,0.0738782619606101,0.07664259013968014,2.1841841042407832,0.00591354710336635
1966-01-01,0.6454907720283352,0.9198386698547251,-0.06122547356822882,-0.13661007100471104,0.6323596430732547,-0.591781176906598,0.7528335375893808,0.37799897413509315,2.3280220671150205,0.25916869058924624
1966-02-01,0.5395663045276159,1.1103020310124505,-0.6335716336773917,-1.0525612594661002,0.025155725671803696,0.5742949009826621,0.13177523989632228,0.023517597891389106,2.642098202745735,0.05223612425966455
1966-03-01,1.0428415495175192,0.9631630818779735,-1.1962050249392893,-0.6722386031188211,0.6415444831678174,-1.0671395791253975,-0.38728728173069915,0.23623355816367256,2.30666738831679,-0.11564353624012033
1966-04-01,0.09258008908169153,1.0748922806311296,-0.19130935985104136,-0.7345490989388272,-0.26973255877620783,-0.02164660373824179,1.0043953827894763,0.05547245916412027,2.5392339272673565,0.8490043803627451
1966-05-01,0.46416265497092674,0.5715743238726428,-1.3204690749640617,-1.021387384805205,1.0850583886290195,-1.1894867215389997,-0.35106877874433645,-0.087180441692464,2.084736130863309,-0.21799612950950306
1966-06-01,0.38350610691673276,0.6867860565927465,-1.1738806899486023,-1.0526505932837236,0.2324007033123415,-0.22465951888042915,0.7390191993762466,-0.20287014782232723,2.1634494908589335,0.2413274340517058
1966-07-01,0.0737832213809778,0.6119772174928654,-0.9085794464385676,-0.9847437803305261,0.8314367745454035,0.40566723885165223,0.9339403626341499,-0.0028297745637628014,2.121936641506261,0.17733842974731495
1966-08-01,0.20989871396940132,0.5433983420498695,-1.6250020089962913,-1.808957028861296,1.335293061219957,0.455368430932537,-0.23826614309942137,-0.3055791582490292,2.0955282565737714,-0.45199784856336916
1966-09-01,0.17193296477283251,0.6961446281546426,-1.5699388986190839,-0.7939586993304354,1.7695493518376018,-0.18076210725090253,0.5340685235982778,0.4197019180788857,1.7885430968952734,-0.10787854462893436
1966-10-01,-0.40782650978626805,0.9181736926639875,-2.317706755869423,-0.16239352185381417,0.42693769803061743,-0.5730701227488333,1.1368113636285664,1.0570457379739449,1.7991510881476742,1.4267934583378499
1966-11-01,-1.3444914379931057,0.5499940011810075,-0.1849038656001355,-1.1019747168842706,0.3571716542527066,-0.31865367560924884,2.689548450684078,-0.5810704814206851,2.0999565661271866,1.423048423522591
1966-12-01,-0.1681695921471033,0.5646672862476104,-1.6686013411905136,-0.5947458177614602,-0.16138005970713334,-0.47970391524003,1.2960783424730347,-0.30134256863254594,1.8122142331861235,-0.46840828003019896
1967-01-01,-0.6732667409947839,0.8716902776684008,-1.0549407020038066,0.21765602191491845,-0.5166597745456077,-0.5225646805265063,1.5341367884040553,0.3916807038528979,2.1308150678039075,1.5144774663400156
1967-02-01,-1.0634380024630488,-0.06214185333561811,-0.16950666121410665,-0.6070446909485138,0.13797187773741199,0.3950560628339509,1.7072294025904278,-1.2408021338100492,1.5696936661621648,0.03771648187096679
1967-03-01,-1.1920206133012101,0.19558075141423997,-0.9040519259402185,0.002014283048625894,-0.1622717570336136,-0.4107255826792587,1.3157002558911939,-0.6676877988188757,1.1733567068081936,1.5769674267411553
1967-04-01,-0.5186951513068542,0.6227367273408374,-1.5225877947366382,1.4245719253300009,-4.9008201464680146e-05,0.044730323389934996,0.6108495983905899,0.6413612206262556,1.2353437895148802,1.066478723975983
1967-05-01,-0.2687469176951458,0.17694524005826082,0.3447317320831335,-0.9943177558228461,0.3446708695434683,0.2677821760759397,1.086617636027849,-2.207879578989647,1.0423909421974498,-0.8920954539458259
1967-06-01,-0.48124360938492416,0.3949008443302478,-0.6206028453924282,-0.1588160539421487,0.7751819415357847,0.8194342320211666,0.060642507137650944,-0.8756975273266884,1.0117114921168335,0.9655805122846626
1967-07-01,-0.5400127188445059,0.596057972096155,0.8186044790719309,-0.4331370800234782,1.7507798428642376,0.6510935140529225,0.9095940747294484,-1.1778378621753838,1.1309238674764275,0.9319046998989062
1967-08-01,1.508319019690936,1.080214905041207,-0.5675723372340806,0.8972677035256512,0.6118346245109975,0.2653877869536684,0.3764967982636409,0.06970144896780285,1.279764912417085,-1.1495844438005816
1967-09-01,-0.835224535772938,0.6878515257757337,0.25338190116857634,0.26096093312900975,0.7657233643117524,-0.1454333462454108,0.4940895051816722,-0.8332393570723199,1.285604173364462,1.6241821615663454
1967-10-01,-0.053302322173724805,1.030948871659788,-0.4431721495159723,0.8690603984704951,0.829911943808006,0.12583845604010577,-0.24768543510594696,-0.031966036396953675,1.3529152513117073,0.8987794136441452
1967-11-01,1.08529453743409,1.0326375453139358,-1.2042588188930774,0.5320546457380377,0.9548842441020988,0.23721576859766885,-0.6873526908993024,-0.015218732717398518,0.9875910476136022,0.881086162672197
1967-12-01,0.3538916010142435,0.8086425151231847,-0.22356200443847304,0.9597604223524743,0.7293886489451761,0.06653723592134396,0.7578752047463726,0.1289475609618476,1.0021555862898823,0.990431497468198
1968-01-01,-0.026905883445871238,0.47655934441681835,-0.31281122779132503,0.12245548957029455,0.04414184472614396,0.18441636315682888,-0.0403210049940496,-1.0532742389654661,1.392138421104398,-1.655806658295329
1968-02-01,0.2300105087397525,0.39927018024589345,-0.8515584088413752,-0.5394713414659573,0.4815750316165842,-0.504061590838252,-0.7626788534865924,-1.0615354749993586,1.1021310668716224,0.8690690825911684
1968-03-01,-0.09276160597853883,0.30950969388245203,-0.33808480864552437,0.0448684323793609,0.7795432889496533,0.0002908051539867139,-0.254219638833536,-0.30981006758032087,1.2681978026648137,0.8881487529403732
1968-04-01,0.4618032133330125,-0.1726244234861135,0.9899479640562378,0.07645547145230053,0.1864902621124399,0.30035448294946027,1.9412327225904493,-1.0044458621835464,1.273755245886904,-0.4711175633905031
1968-05-01,0.9096165560110786,0.19377309285534725,-0.04648508059467253,0.3665352674756168,0.9374571718904003,0.18445920213750194,0.8409046466875202,0.6426568838803611,1.5880051361242677,-0.45074336126782544
1968-06-01,-0.021197364855389863,0.12276826007782018,-0.4706708332160478,-0.010952047746741732,-0.6209938472814185,0.3968740730728758,0.7189635002334698,-0.2380131289425856,1.612416515313133,0.8460648227380582
1968-07-01,-0.03883927378079228,-0.2851918581734212,-0.29815178786299995,-0.41948148728677637,-0.3176015158320451,-0.7122799963850226,0.3415298484781939,-0.8694494456203328,1.4181589066913336,0.08132536614506569
1968-08-01,-0.337004785526598,-0.3263167156800056,-1.2206205217056052,0.161815755526981,-0.20352156438051808,-0.34001958224178586,-0.2611029695717456,-0.12231944908906138,1.3220058206222582,1.8913937947913113
1968-09-01,0.19468207520297975,-0.07022365026721432,0.28824261293059933,0.2017994224130117,-0.004913998908944643,-0.27095856049355194,0.8388579100662265,-0.06181456773385822,1.5545637001636958,0.532340412494966
1968-10-01,0.3341284296176613,-0.06777523188661977,0.07667845266957007,-0.10081525597485058,-0.03282641584320078,0.5154410805295984,0.633976260640606,-0.08338997789417427,1.5308465416314683,0.6476145246825613
1968-11-01,0.9099362537351561,-0.05933767335477153,-0.23151186020925282,0.6814065359826388,0.48929475135429645,-0.16936290725490424,0.3856149669462399,0.42403779572866096,1.2245960091389683,0.21257839038564444
1968-12-01,0.49716614414416804,-0.27008302122400124,0.6952874100999543,-0.5690996501728524,1.2280713877216447,-0.0010935028255568521,0.6638743357761197,-0.736208487656351,1.1506719987968241,-0.38154932492324645
1969-01-01,0.3453579663347113,-0.1465175932254391,-0.7435923264197953,-0.16241233417541331,0.5381661793279451,0.19936563128163795,-0.9204367019040813,-0.03156886970875297,1.486809396705845,0.6766420322266962
1969-02-01,0.5707748089380457,-0.478277544950371,-0.482489967729113,0.31693399937905814,0.29467201188893993,-0.049519279551168895,0.012250464646762325,-0.2962673620678963,1.138163656104394,0.31629799912585266
1969-03-01,0.5212061324952623,-0.14391071368497788,-1.1383877178713138,-0.020113016750411963,-0.26633208483220927,0.5228474778357457,-0.5874602828110426,0.034442630563580955,1.5503158267488362,0.3071257991543784
1969-04-01,0.27558180734210524,-0.7160837858846317,0.6725233434849225,-1.0443785647594612,-0.05806909172011684,-0.7517823882497847,1.0302903308132032,-0.8614570276528465,1.672318532423272,-0.8829773105839882
1969-05-01,0.1569078538887464,-1.4857392795472633,0.44169634853125983,-0.8177587429062083,0.05202082116871769,-0.34651955145497976,1.6000487112580934,-0.5093778312062517,1.6150467775523736,-0.2023664241402465
1969-06-01,0.6819226216291234,-1.482102068486441,-1.4274359349802306,-0.7170364578687576,1.087094258369719,0.9043017158829697,-0.4651548063007288,0.5365151940084777,1.3646537970125334,0.692047744033869
1969-07-01,-0.14085431591276384,-1.2807709753831935,-1.3599852514131496,0.19385203373456372,1.6069490035284035,-0.1565568094260696,-0.223483549444612,1.194424159512633,1.0345464841525933,1.8290716472321313
1969-08-01,0.7526004331023342,-1.4495883493622435,-0.7087310328442842,-0.7577003459318591,-0.07454703061482351,-0.2690548222632288,0.8447335541452464,-0.08452460453468306,1.4497891104609186,-1.0391275537731752
1969-09-01,0.14980829368167115,-1.3598474346676495,-0.1793786587430264,-0.35766422861796354,0.4405050841839863,0.39701412308129425,0.6948811538004344,0.2204100487230072,1.5221036081310095,-0.715094702898151
1969-10-01,0.02190255776378397,-1.2150126083408912,-0.634684827161536,-0.2997506377897793,-0.12976054992492864,-0.20590147114391985,1.04294494231865,-0.24594520683005416,1.2475455485327551,0.28290668453117657
1969-11-01,-1.0186094453444643,-1.292356267110468,0.09005391828583567,-1.113657193107646,0.49279965838049894,0.5987665671540999,1.123854555941871,-0.7344095892769081,1.2360905035357368,0.7844366981721778
1969-12-01,-0.5245995123343801,-1.0320363681273053,-1.088055073593489,-1.084245590136848,1.194703124889967,0.2656345498409664,-0.33732417483465005,-0.271208905516672,1.191290840458792,1.1333340913734846
1970-01-01,-1.8474743699572047,-1.185141189671785,-0.19397147188642158,-1.382983168803303,0.394042446106307,-0.08435993865621469,0.9359693007088529,-1.4266421474940363,1.0428399567758946,0.9486523261447638
1970-02-01,-0.5561388446907573,-1.1130118960020159,-2.223450382646235,0.3633548114341304,-0.6227837646739922,-0.5994545776964564,-0.27073438728763666,0.031093922683847888,0.9728956288543211,0.9699881689461448
1970-03-01,-0.31852148176181844,-0.6511658153999309,-0.900529679724414,0.3948622116699987,-0.7690392227758412,-0.9887851367403176,0.8811833784019795,-0.886492910617442,0.8476318850995376,-0.22919912608434728
1970-04-01,-0.9377454514579442,-1.1426001598311921,-1.3912361063803802,0.3307611898776798,0.43759965898685177,0.9248824180857094,-0.4224695607600693,-0.18918133552480176,0.5606603535098533,1.0552131419553625
1970-05-01,-0.8096926371486717,-1.3320143068189578,-1.845553934697228,-0.036905870643274656,2.618067423852148,-0.182916439575292,-2.2492221832689405,-0.11342049008098942,-0.06526866319072462,1.0507144915546949
1970-06-01,-0.4967171423172883,-0.6589138816992129,-0.7009952908204505,0.7305827423324148,0.08203488469498636,0.27452429758424046,-0.1139566987514788,-0.6838112637992227,0.38565513202726814,0.15899132208481856
1970-07-01,0.047816936489238585,-0.3404056487657761,-0.7140335060563541,0.7779044759382846,-0.40469222188126985,-0.2252743054523734,-0.03139822944747889,-0.854175843207849,0.5626390809110386,-0.28711357073591276
1970-08-01,0.04144163429507486,-0.34911113309330305,0.8618325289044332,0.4479785109649677,0.3181250641043726,-0.07463974658346766,0.7401787993354113,-1.4621408226373795,0.37197721372817827,-2.0151855071461506
1970-09-01,-0.8960201070881597,-0.3658746939900527,0.7332910244567019,1.0177510525327857,-0.6499095945780562,1.0558168420779535,0.9195275036722871,-1.6071945526113913,0.20790517766319397,0.5221205566486499
1970-10-01,-2.9560216584745125,-0.9485272979198791,0.9603164229207939,0.6056277315709228,-0.31005597001707413,0.35005428277640666,0.1575339069137841,-2.3421177484562086,-0.03895038173877089,2.7755861213182995
1970-11-01,-0.6731978160267099,-0.3916850729172901,-0.45777806949959904,1.2877166935598399,-1.069594181486287,-0.731935160182821,-0.6373597711874869,-1.7707197238914807,0.09651297938489971,-0.6261869639163592
1970-12-01,1.7562798428681345,0.3095674550928331,-0.8472548361579985,4.096911136310641,-1.1980564256801591,-0.14922777332847711,0.3120838040882768,1.031353480471045,-0.2177784130205511,0.2373310898824858
1971-01-01,0.1953825870677732,0.289600070349778,0.3005597992002972,2.1739941501223226,-0.48432517224245414,-0.8185108768927846,0.17144874974731392,-0.809846785599447,-0.18721100801002447,0.5322760002331661
1971-02-01,-0.060254956967583984,0.2908734842326851,0.2753828351514616,1.7728633564618874,-1.2402293131407947,-0.20125244155173047,-0.10247343215377157,-1.5157583032825817,-0.027503804876267184,-0.6148442437660356
1971-03-01,-0.1861120553000824,0.03781997183908592,0.5567764254436329,1.3593912198293083,-0.5505413508508964,0.1738911149744929,-0.4509499584605371,-1.3378928254527778,0.0070828317419339695,0.2067800696287377
1971-04-01,0.34081948629600184,-0.11582974652986328,1.221662846307292,1.2257528220922682,1.086575413845763,0.8959042940921014,0.1385459885544504,-0.7984467663723668,-0.13911498508707518,0.7946449483608576
1971-05-01,1.0200382824910892,-0.20919701358850804,0.8473482043395334,0.5092523039298136,1.1979149953613732,0.8820661542385312,-1.037423243301711,-1.280267018979206,-0.0016920739978494076,-0.6928767216742165
1971-06-01,0.03476032906624206,-0.30978146002982826,0.6346457034038362,1.2555803619641999,1.460702520188196,0.6916694607903395,-1.1705858825797426,-0.4805850587039243,-0.050999474443231566,0.9178757708828632
1971-07-01,-0.978124467269573,-0.5048860638090003,0.816375080892168,1.3023070132668917,1.343677904944611,0.1414357194132437,-0.8827965350927625,-0.5444803358580479,-0.13812056920344506,3.6582805003188312
