sasdate,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
1962-09-01,1.8141762602030265,1.420221970553907,1.4688949429754528,-0.24158887633945195,-0.11507656583758386,0.23945472082834943,-2.0885581490863285,1.766130061467167,-1.438604853263444,0.14270106161886242,-0.6586657657854982,-0.5172514292240161
1962-10-01,-0.9632156131995905,-5.354315918182802,-2.218229150125031,-1.1509045064603012,0.13535063888184123,-0.24759209447107475,-0.8250125605229002,-0.2631208312093546,-1.6596173811143582,1.8717433350946902,0.3001195886886047,-0.13338648609765458
1962-11-01,0.7895341308892428,1.2934688723630465,1.5766486582964487,-0.2361073565026086,1.786865284142907,-2.5856808422780606,-0.17429225560996128,0.7829289933555806,-1.2090533203708218,0.6709936599277436,-1.6140506079460595,-2.041315539815551
1962-12-01,-0.9857775831948975,-1.480926273210992,0.34757334574240467,-0.9191729725629108,0.8097018150236849,-1.7372319470392252,-0.8429286426537485,0.15605737567470193,-2.395745957041518,0.2173367384266168,-0.5794002256606321,1.1018001379991307
1963-01-01,1.6756003582081327,1.5573610164923413,0.9432024471006201,-0.5222027256054178,0.15532223843838028,-1.7754424110749985,-0.4596059617745078,1.186784773718428,-1.5059023678664794,0.42311419756583357,-0.6051447240119238,-1.092620660951011
1963-02-01,1.8337115527020158,-0.6143623571586572,0.06923694962746789,-0.338513693666973,0.023536635566244843,-1.8289393257907647,-1.520228419646413,1.3025575858042302,-0.6367521394411533,1.0377096322626982,-0.5494446878922952,-0.9540602607937946
1963-03-01,1.5259919064320933,-1.5838482535180547,0.30307734555040416,-0.38843195148204607,0.13746764213510648,-0.2683624430272811,-1.0882653879986484,0.5826068794639947,-1.52563148513346,1.0303011104945947,-0.4317296539626244,-0.4939625107406962
1963-04-01,2.91325233176343,-1.0816781896655938,0.5382642771266077,-0.4437912157888945,1.3062858561799155,-0.6081218722024821,-0.663644456033079,-0.05723199627153151,-1.3970930186227744,1.5390932980208594,-2.8890714096118653,1.5296233814420372
1963-05-01,1.475363638839693,0.046491175956356996,1.7537756009374386,0.14006910600018446,1.0448039119574457,-1.428958029731887,-0.9942400256617537,2.156242794347372,-1.6324321421340684,-0.06428858940328382,1.3228835768217853,-1.5954630735710937
1963-06-01,0.6473583883051763,-0.16580558654767946,1.5423076623819203,0.8793911168547145,0.674374786807372,-0.01668172391200085,-0.9928289486230509,1.1189916754776903,-0.9919730564871195,0.5486373057808461,-0.7264832888702509,-1.0825050392888556
1963-07-01,0.6140118528380302,-1.0355192230577497,0.8259315001882557,0.14203280604809138,0.35401401343469396,-0.5636960114969014,-1.5127460083086683,-1.8893176422972795,-0.9557275676970308,1.0339678658339906,-0.3223178372129174,0.2546452835742713
1963-08-01,1.1748656707450365,-1.4713386553390484,0.7953612727912647,-0.8020220788242023,0.19686527983527347,-1.4763160453363362,-1.0401475547824415,-0.20785265270327802,-1.1492972681654492,0.670461503992813,-2.130311909459947,-1.1172531074092198
1963-09-01,1.5835144975020832,-2.9243021634469852,0.4101335466464107,-0.3455155971816685,0.9398716633204381,-0.8223912093056535,-0.6149791590578974,0.8436698756079025,-2.5643967600213036,-0.07582233307259693,0.7597887621869621,0.41361378349286126
1963-10-01,3.2245417933045046,0.10185179116268661,2.5965057465517893,-0.2007681176873463,0.7337951458121402,-0.36813147406057967,-1.7404263974154257,1.0743220077500724,-0.4513966241740066,1.122272699663404,-2.1439161182341557,-0.6683058778958278
1963-11-01,-0.77401936832423,-1.704125602509529,1.4002118176340108,0.4237278879713998,0.5844881458947478,-0.20079819896227785,-1.3675701912942375,1.3383620588389677,-1.708633571659637,0.5623155067756969,0.39117790981107237,-0.8886689916483691
1963-12-01,1.2960541890980557,0.07047126002738154,1.1327853866763355,-0.012591489932511472,0.9559444785506385,-0.5903344578354134,-0.9070433117026552,-0.509185127933112,-1.2712771215784755,0.21011253273783712,-0.6430120475904767,-0.9324752389587705
1964-01-01,2.529209333857765,-1.020237191996807,0.41642075321320615,-1.286046288644186,0.5031769356867757,-2.9196950246231546,-1.0439247128942943,0.3061143830864054,-1.736642837837965,1.5749627995409063,-1.9799616437134258,-0.05687432810627005
1964-02-01,2.4431416477613794,-2.617195549646654,0.6622764428379251,-0.5161173848677166,1.4056377889378484,0.03561130376266858,-0.7562906786301857,-0.6228205545158219,-0.9666490486052147,0.9798551792405273,-1.1243398293825906,-0.1871532959744904
1964-03-01,0.21148024667833945,-0.3769594030668198,1.5684226593628348,-0.12001274835194131,0.23026164983807978,0.2905666938776469,-1.8830027379469185,-0.5241510297194181,-2.5076061952871385,-0.4581576028472314,0.06981162152958789,-0.25610749236998104
1964-04-01,3.771592432900082,-1.2921399945287084,-0.18647697272373231,0.36231330104099924,0.8303622267624459,-1.367489773753757,0.6501770668107045,3.747172162686959,-1.9454264625528754,2.927069666937676,-0.4761370517358014,-2.0379007273131733
1964-05-01,2.688595830921726,-0.6194246868804886,0.002003088470555498,-1.1353789333354911,0.17414771601655737,-1.0650874977020304,-1.6991405679477023,0.12111554196614314,-0.2231323974399146,0.8215300645297838,-2.008793783369277,1.171243103324454
1964-06-01,0.4987877028530395,-0.05447545061679206,1.627669133406393,-0.07065650976468615,0.28090072006613453,-0.07609144270679793,-1.1701823578884663,1.1288882940160219,-1.6188053271340537,-0.09140132167737428,1.275191741281927,-0.8758184925314497
1964-07-01,3.4513840296750495,-0.6887334650426513,-0.047136047965582836,-0.769587284107856,0.9787727577989987,-1.1885733156288658,0.15857330273707748,0.24683410681105525,-1.659232575059552,1.584575052978233,-0.9976648447794216,0.6128470427658089
1964-08-01,1.1082085582839623,-1.8988858132044328,0.9244477090086928,0.28769547863868256,0.2697558953362185,1.1909149621408164,-0.9741755467076474,1.2570964916166623,-1.943569332876387,0.932081459171533,-0.5530609957554498,-1.1446707973039503
1964-09-01,2.0183344771356517,-0.508897374777133,1.4275904403671151,0.21630651571770534,0.21855298046125454,1.2308599799049131,-0.9745920535427552,0.8342469285486676,-2.308814852720658,0.4600843737949873,-1.1713195006827575,0.07484977022309475
1964-10-01,-4.580221515100936,-1.2895834849299188,1.6534063403837402,-0.6789817402302278,0.46593165904308187,0.1642823573573275,-1.9190472492797144,-3.4680482304407576,-1.566446170424249,0.3062488850062565,-4.999407636024553,-0.016441470425647087
1964-11-01,8.134145148028152,-0.48041113346037806,-0.965812759649455,0.2816363221566431,-0.16605265850782933,-0.3502480843784462,-0.47124706732232685,5.449646773490103,-2.021854423529307,-0.0594192767329392,3.6045703740860664,-2.069357277166044
1964-12-01,4.811604358858742,-0.83924816972365,0.14504853581790492,0.4306779026376939,-0.3612310045608279,-0.8371150532112409,0.006630291600953116,3.277516734702462,-0.7136958566450531,2.5954823822524054,-0.38046119263850636,-0.6833462034845653
1965-01-01,2.9797763199989773,-0.7909279906995826,0.2878719097327002,-0.35635588059146456,-0.23675257677210504,0.2901285415919787,0.9114710902420594,1.5026818839389744,-1.4498452370304624,2.167004047352146,-2.6626972307656778,-1.2840384519044248
1965-02-01,1.8282116730919526,-1.2046398906762876,-0.2660919996729431,-1.2814671732119842,-0.8524020131450945,-1.119342426262019,-0.6699231423727303,-0.4340446403360939,-1.795710848080447,0.18016185889079506,2.084697028128431,-1.2016416652251627
1965-03-01,3.5448793887617853,-1.0703211877213892,0.7820155008104173,0.07491182780806066,-0.47330354045050466,1.7933827554825128,-0.1004971529591546,2.542891146290753,-1.673634075707088,1.331929825263629,-2.739827456202054,-0.014136975009379035
1965-04-01,1.7771196145707058,-0.16405094332306955,1.2567973671021302,-1.0208895804721354,-0.9045066491686711,0.3434405721337337,-0.9062134926645603,0.21446509191103014,-0.9904482117542289,1.4904322106410277,-3.3123979713946294,0.6381287655967326
1965-05-01,2.940174413204357,-0.9782889313795137,0.8490113728164425,-0.7094047174091429,-0.4400213134261486,1.0028231557919545,0.48403673900616473,1.0293249544557292,-3.349974869080527,0.4459855884274751,1.5025203022931903,-2.9646893537206727
1965-06-01,1.7022589387418463,-0.7333820419344133,1.4327977764936288,-0.5164174157991913,-1.3233118556645556,1.3338217138624566,-2.9098450184681086,2.152373872111124,-0.037899113424648044,0.8959337543207174,-0.7080851625055415,1.2315598350509303
1965-07-01,3.5724291149375538,-3.995973921164429,-1.1720153260002537,-1.3044199384287856,-0.6813939257262583,0.31213255695165565,0.7589735349157287,0.6529291257111514,-2.0095761719437566,2.1433430852066198,-2.715499823478089,-0.6247807719595612
1965-08-01,1.2816898861404786,-0.634754112178284,0.9934999187435184,-0.9668261870301098,-0.5937683440112773,-0.15770465088516342,-0.6742080238011183,-0.12046093787327287,-2.5971908484863655,-0.12817484861226977,1.4596395415975523,-1.3197421409903893
1965-09-01,2.506382387275942,0.4212816606742273,1.4678744404361694,-0.3382182067823706,-0.02061595510085134,-0.5133303837961904,-0.601790117641538,2.0412191300677924,-2.0751710949061613,-0.39300839707968305,-2.156172935702323,0.5823433660248644
1965-10-01,4.182553413530706,-0.7262746053936704,0.5014205740949752,-0.33032991385836935,-0.18605110854871768,0.0819675667428611,0.5351658055926395,0.408429404937183,-2.3840923852416105,1.9181149701151332,-1.154754837860873,0.15281785283638988
1965-11-01,2.8706411668900302,-1.0836170408921233,0.7418755122267273,-0.10276502100305844,-0.17724785063166038,0.16438042688557242,0.10538348488626728,0.6344528659643431,-1.8517521701983972,1.3630793925606306,-2.088804944948074,-1.2920795507903062
1965-12-01,4.423021063087863,-0.5729247252504502,1.7835889511983567,1.0536276745386866,-0.8776206557829725,0.40457473500877217,-1.453860080289696,1.8606542000939075,-1.7126209132520362,-0.12452060282624763,-0.07491679324456446,-0.6158163537826816
1966-01-01,2.9565953886148044,-2.699873185890572,-0.6201249808524872,0.07864546012903209,-0.5358084165553758,0.10800913111708005,0.47815664689906756,1.0964209530876086,-2.614526057454886,1.409549078676397,-1.7243604593481863,-0.4938178546924196
1966-02-01,2.731521464297499,1.224483419355963,2.2475094654507357,1.1146745216943739,-1.3422389164895177,1.8295212391927758,0.13517515440240566,1.6870468052867749,-2.919903088467593,0.43674026513127995,0.3323631815845485,-3.268230100584643
1966-03-01,4.553389880621855,-3.3709893630540053,-0.7497345474921645,-0.34092087478610456,-1.4659372566552487,0.9726108728506905,-0.5324461839483419,2.139024656008746,-0.8572097361811178,2.5322864002155305,-1.9908059574919597,0.08683867888094364
1966-04-01,1.65732843332663,0.49611302833270604,1.1465302325264528,-0.5586011389673137,-0.8654279373202821,1.6185923251728775,-0.7482051355725448,0.9466697767104388,-2.7448224444595044,-1.4871665981506708,0.1563952484295648,-2.454062076993808
1966-05-01,0.47972987429595904,-3.6017994882168587,-0.34612445076018206,-0.47724151297987716,-3.0268016611390784,2.2442531392799476,-1.2324956981173927,1.4850952855926285,-1.1792296177068233,3.0002414455797286,-2.465756117316883,-0.3451572808809957
1966-06-01,2.8838414553677225,-1.0143063762992914,0.6290028167733095,-0.9184362137453133,-2.6233422292352113,2.7226008777624973,0.20889811527563537,1.7457737115124856,-2.929687172358128,1.4212104329032422,-1.5796315480167664,-1.4072944008214048
1966-07-01,1.1345830785489326,0.3345625546125541,1.4603617913512614,-0.0942733438254861,-3.5662120299648477,1.476712488444962,-0.2240459080763639,1.2896331583872154,-3.2610364181127136,1.2803342812723757,-1.6731668033242464,-1.223118646411295
1966-08-01,1.15993981282184,0.7535117290809081,0.8111859177513653,0.2036893769769757,-4.689973901140921,0.3157461692865225,-1.7856872178748762,0.663361507059836,-1.1801148092006915,1.39143682260168,0.8306822732024587,-0.6240588765169813
1966-09-01,0.5846056937128256,-1.1942400350869824,-1.8228452975932685,0.3417237067548235,-3.911832310559652,-0.3396971562968744,-1.0038826778902636,2.3604139880598516,-2.726210520949249,0.40846214662358993,0.31568902498803975,-0.3883587793371123
1966-10-01,0.9602678116672283,0.9976607933020519,-2.3802519735352643,-1.8362335786999189,-3.9080155239448318,0.6595936947885263,-1.1104444637777056,2.3597325202196267,-1.1626349947210333,0.4086018339397349,-1.6850301837196031,-1.7775657543311412
1966-11-01,-2.148527586242595,-0.006841739944460107,-0.8245080639564792,-1.9799587671069123,-3.169596629102291,1.2180900344961714,0.3140857756713387,-1.3424604057447889,-4.2596788002979205,0.8762682181365034,-3.1065694678614086,-0.6039341876578018
1966-12-01,-1.4260287239161062,0.592806245650802,-1.4015495591913814,-3.2776979175114387,-2.6792078072452115,1.0872503120056514,-2.2110619776400666,1.2773245049203157,-1.0365516481104557,0.5209951834789504,-2.4367760254077875,0.7978346087074344
1967-01-01,-0.35023710066125335,0.5736023237838003,-1.0134303426211821,-3.075215913994612,-0.7015674942774067,0.40759360829430785,0.2049615784423536,1.7977569476908708,-3.563619647757037,1.4601006224517097,-0.8679247646875115,-1.9315985170277281
1967-02-01,-4.035086509409548,1.0759364559925064,1.2284956811359946,-1.8448535323100748,-1.420656262660424,0.6105231783426479,-0.542763425765234,-0.8322519417055708,-3.2233594704228112,-0.4080392049619185,-1.4040717122617232,-1.2503616315863975
1967-03-01,-2.1844699427211776,0.03551289877451118,-0.8567606740224938,-2.457449361039609,-1.0789760048187853,0.40873314831819935,-1.0471729376404981,-0.3090967475009647,-1.6709673866878207,1.6737961035211315,-2.8767241917225146,0.8053159034825915
1967-04-01,0.5383531552702789,1.4996750198713056,-0.39337634899647506,-1.415368823067236,-0.5473122439889747,-1.4073595522866027,-1.1252255270393972,1.9850241751872277,-1.633000744041444,1.5845581059206921,-0.9187254073821414,-2.5438809389963772
1967-05-01,-2.1651629590642374,0.032731102235595944,0.9277574445943838,-0.34976536054952695,-0.6287579649717364,0.28658101324839774,-1.1966682154696393,-2.1456899002638434,-3.0093632740050937,0.45409788633478704,-0.6230704011332437,0.4657272582689171
1967-06-01,0.7709451080523095,1.2123563069981622,1.7454017332749459,0.634868166748013,-1.1484626820758446,-0.8520062588992989,-2.152662794333404,0.26922107154791153,-1.213349246859021,1.0781116701335178,-1.4950322919350272,-0.29227428667344396
1967-07-01,-0.5905625469339074,-1.351624252512393,-0.15475389360953462,2.146290193504304,-0.25712531725702137,-0.5120231970535726,-1.846982329381236,-1.6742481064011452,-3.441808537164547,-1.5159844860799254,0.24639449256132787,-0.3265528739726682
1967-08-01,4.956776201833224,0.6212977356184491,-0.8266850812444066,1.015086896486346,0.5696652214035032,-2.228842336110068,-1.579161626974226,1.6385910457785544,-1.1295325858715306,1.3914492627743495,-0.9456628958926743,0.40237758936873796
1967-09-01,-0.34880338350828133,-0.695212831178263,-0.000514419560098384,0.7309437824160063,1.0253240565453234,-0.9725316362181889,-1.9682118683109358,-0.6327190655497471,-1.8847522106500385,0.38366866942573447,-2.1399555215563604,-0.8109565831844959
1967-10-01,0.7693253089912903,-0.866728890466069,-0.40338076801801753,1.9457965572393698,0.84353117608498,-1.4931489230946766,-2.647874405920061,1.1021829960007512,-1.5516773718291974,0.6897231405138067,-0.18630176956904546,-0.49506343465373676
1967-11-01,6.318304902493466,-0.4126540839752555,-0.5119840865860875,2.319051352597307,-0.2281888354349641,-0.8535820003727178,-2.6579831114436514,1.7457060068448225,-0.711524414907976,1.6676405169273198,-0.16884564841435112,-0.49529227000281545
1967-12-01,3.9568813676344243,-0.9299299198697747,-1.2524190671919984,1.4706506350567534,0.18120429871657584,-1.9644168690983166,-1.0527573977821185,1.5263881531666346,-1.1393995081680741,2.410216573781994,-1.836673207227222,-0.25258412855923784
1968-01-01,-2.7754260870379266,0.7241044039717719,0.3661867459877286,0.04546424114116228,0.8189310964398621,-0.5996620510403787,-0.8709987183629094,0.9197895077935433,-4.1054874029038935,-1.6315169920422365,2.658158025170585,-2.659654038285392
1968-02-01,2.793552436857397,-1.548500033464912,0.5648341614111286,-0.16407400030844208,0.36726402918692086,1.8388065705413337,-2.317394046422998,-0.5454935948697365,1.2576990722536943,2.8644777672802144,-4.058023136988449,1.4096716201015465
1968-03-01,1.798314718957998,-1.3605128686794383,0.6054920577003368,0.9371653932245223,-0.09997106230934114,-0.5410287658290043,-0.2201395174307203,0.5604842327789411,-2.266119196025255,0.8933356154833446,0.7249557710485715,-1.5003079450523396
1968-04-01,1.007484859960068,-1.6071167414509124,1.6278416867697856,-0.33558289046110784,-0.16698708167212348,0.8207865347318565,0.6682270501977274,-0.7366442318321393,-2.995236102224508,0.6919720915243412,-3.7219278562925364,-0.07524840281854868
1968-05-01,3.39389062840819,-1.459562142425248,0.4433891050461432,0.46115006614232296,-1.3730136425594195,-1.5959698424030548,-0.08099031720660224,1.5168384762296028,-1.611507467433871,-0.4954941577097372,-0.31211172399668513,-1.5077137159172453
1968-06-01,0.9813755713010401,1.385043319557324,2.285536352824558,-1.8974509750906978,-0.30228093608729323,-0.6050706153941365,-1.354966199613268,1.3422895010264446,-0.16159504715213033,0.3214105159964697,-2.9153740043812877,0.740730227480034
1968-07-01,0.6072947901095093,-1.215066244410778,0.6611879686933624,-2.95316901795961,-0.1419634166999533,-0.28575796004354004,-0.5083761970518487,-0.5907945699879942,-0.8914820505271184,0.4097040144199424,0.565537555228767,-0.5896179644010879
1968-08-01,1.1503992239640866,-1.4345396198483622,1.8440610512703715,-2.777428537403205,-0.4988259214200456,1.2491408181759391,-0.5414209898809123,0.8993998043335132,-1.3223057282842863,1.2322193487071362,-1.3736811662927964,-0.11253877258422282
1968-09-01,1.7817839019828274,-1.6962072425973014,1.215823894721641,-1.0413221065447742,0.5325985137746708,-0.1066796984322301,1.1526425401981726,0.7071664365253871,-2.6987130769691032,0.42505007776464643,0.9323890748410092,-0.5786732289745786
1968-10-01,2.5901863414553046,-0.29698414025577075,2.3759944505590793,-0.46109830180981337,-0.35495170266842746,-0.844811080135137,-0.1639163191762464,-0.07648362403481729,-0.7126748676870615,0.043770103786508294,-1.4521573679921131,0.4276330112538383
1968-11-01,3.4307425600389223,-1.887844523952352,1.1426914944349917,-0.0682147255455969,-0.39730578554171947,-0.5396265806243332,0.08278362854181093,1.581491520168539,-0.7207923447349651,1.118336606749863,-0.65534041863672,-1.0429635499822076
1968-12-01,0.6725667753904467,-2.9141851902064975,1.1962332880490782,1.250114878424424,-1.5104294014839534,-0.09943352773172973,-1.049361698364605,-1.3171245885515241,-1.7933356396684013,0.08320731219643798,-1.7468996424618743,2.700745868845485
1969-01-01,2.3655748342240583,-0.9062632711690095,2.8958350417381045,0.6151573278969025,-0.44338967530426604,0.07711413988300372,-0.46864046094838824,0.5113088883654382,-1.5962585925619999,1.1720320662379387,0.7950365589903183,-2.6804390247348424
1969-02-01,3.0569913661013235,-1.8666473208975718,1.8358997894066187,-1.232319919879886,-0.7570858786925374,-1.094068760798732,-1.2411838158577162,0.3052729783367211,0.4326282008336879,1.1382828623023682,-1.1913367781444166,-1.2885168407228886
1969-03-01,2.3089841065686323,0.5967147567342901,3.785994888998468,-0.3230271274476526,-1.324773894012875,0.6190051696055574,-1.33315719704165,2.066853941845032,-1.0291257191985823,0.042158495429990686,0.8817304246538282,-1.3349021675888582
1969-04-01,-0.38369240711510033,-3.4456565548130054,1.8165673882623956,-2.918931544820916,-1.7118400064244037,-0.463714226682467,0.5000950613389383,-1.1567222247724391,-0.8741851911239594,-0.5037635319343013,-0.7323623127180415,1.6907908253351784
1969-05-01,0.14892634087054246,-2.882731399134361,3.711349353782862,-3.7361919700767916,-3.410803692665944,-0.36926034686540943,1.8988685216664012,-1.0194353860945284,-1.3910234594955555,-0.23982962320013712,-1.8101634878655415,0.12973829058376474
1969-06-01,2.4429004204110965,-1.4394627721949718,5.271879176264835,-1.7046439003360478,-4.966071595974763,-0.16558732278766558,-1.0873113987742686,1.421805085110736,0.6919079096512094,0.6702353050769027,0.22346770272853908,-0.30975729718406086
1969-07-01,1.2760103557588718,-2.8977926572166592,1.8471354414407153,-1.2195367257484377,-4.141840024819265,-1.9374448768993138,-0.5193587258981018,2.072093516861332,0.18187568614181934,0.6332626781196065,1.0502660845205143,0.23238299848156188
1969-08-01,1.4704578772449521,-1.5285757042563943,3.1418197083903494,-3.7940047600007243,-3.373702741558805,0.08729351013705736,1.4222744633889934,0.3029555664694655,-0.8780909826355147,0.8475798829409232,-0.5196183524776055,0.44013618860885945
